customer_id,gender,age,tenure_months,monthly_income,segment,has_loan,has_card,churned,churn_score,Contract,InternetService,MonthlyCharges
8514-VZHEB,Male,60,59,17550.0,Mass,0,0,0,0.063,Two year,No,19.5
6625-IUTTT,Male,64,67,58995.0,Affluent,0,1,0,0.0992,Two year,DSL,65.55
9355-NPPFS,Female,68,26,70920.0,Affluent,1,0,0,0.4783,Month-to-month,Fiber optic,78.8
0068-FIGTF,Female,42,27,70380.0,Affluent,0,0,0,0.2248,One year,DSL,78.2
5965-GGPRW,Male,65,72,94725.0,HNI,0,1,0,0.1357,Two year,Fiber optic,105.25
8035-PWSEV,Female,31,6,80325.0,HNI,1,0,0,0.5463,Month-to-month,Fiber optic,89.25
2236-HILPA,Male,62,62,18585.0,Mass,0,1,0,0.0562,Two year,No,20.65
1840-BIUOG,Male,39,20,61830.0,Affluent,0,0,0,0.232,One year,DSL,68.7
1356-MKYSK,Male,31,6,70785.0,Affluent,1,1,0,0.5329,Month-to-month,DSL,78.65
6080-LNESI,Male,56,51,22275.0,Mass,0,0,0,0.0915,Two year,No,24.75
1830-IPXVJ,Female,61,61,17775.0,Mass,0,1,0,0.0578,Two year,No,19.75
5828-DWPIL,Male,68,62,80190.0,HNI,1,0,0,0.3927,Month-to-month,Fiber optic,89.1
8398-TBIYD,Female,65,72,76230.0,HNI,0,1,0,0.1097,Two year,Fiber optic,84.7
0011-IGKFF,Male,68,13,88200.0,HNI,1,0,1,0.9382,Month-to-month,Fiber optic,98.0
4192-GORJT,Male,30,5,85005.0,HNI,1,0,1,0.9556,Month-to-month,Fiber optic,94.45
6496-SLWHQ,Male,68,3,94500.0,HNI,1,0,1,0.9744,Month-to-month,Fiber optic,105.0
9912-GVSEQ,Female,68,26,84465.0,HNI,1,0,1,0.8973,Month-to-month,Fiber optic,93.85
2931-FSOHN,Male,68,13,53910.0,Affluent,1,0,0,0.49,Month-to-month,DSL,59.9
9418-RUKPH,Female,48,38,17955.0,Mass,0,0,0,0.1211,Two year,No,19.95
5383-MMTWC,Female,68,8,75600.0,HNI,1,0,1,0.9342,Month-to-month,Fiber optic,84.0
9971-ZWPBF,Male,68,34,98010.0,HNI,1,0,0,0.4944,Month-to-month,Fiber optic,108.9
4712-AUQZO,Male,37,18,30240.0,Mass,1,0,0,0.4431,Month-to-month,DSL,33.6
9711-FJTBX,Male,58,56,77265.0,HNI,0,0,0,0.155,One year,Fiber optic,85.85
2908-ZTPNF,Female,47,36,31365.0,Mass,1,1,0,0.3954,Month-to-month,DSL,34.85
7240-ETPTR,Female,32,9,43875.0,Mass,1,0,1,0.8869,Month-to-month,DSL,48.75
2202-CUYXZ,Male,28,1,76365.0,HNI,1,0,1,0.9544,Month-to-month,Fiber optic,84.85
5995-OIGLP,Male,34,12,50985.0,Affluent,1,0,1,0.8887,Month-to-month,DSL,56.65
8421-WZOOW,Female,68,57,85770.0,HNI,1,1,0,0.4142,Month-to-month,Fiber optic,95.3
6261-RCVNS,Female,51,42,66510.0,Affluent,0,1,1,0.5783,One year,DSL,73.9
7951-QKZPL,Female,46,33,22050.0,Mass,0,0,1,0.5405,Two year,No,24.5
1414-YADCW,Male,65,70,76140.0,HNI,0,1,0,0.1151,Two year,Fiber optic,84.6
8756-RDDLT,Female,65,68,40455.0,Mass,1,0,0,0.3205,Month-to-month,DSL,44.95
2862-PFNIK,Male,28,1,22230.0,Mass,1,0,0,0.4785,Month-to-month,DSL,24.7
5816-QVHRX,Female,48,37,90270.0,HNI,1,1,0,0.4753,Month-to-month,Fiber optic,100.3
4430-YHXGG,Female,30,4,22905.0,Mass,1,0,0,0.4712,Month-to-month,No,25.45
6888-SBYAI,Male,28,1,45630.0,Affluent,1,0,0,0.5113,Month-to-month,DSL,50.7
7395-XWZOY,Male,39,20,49500.0,Affluent,1,1,0,0.4647,Month-to-month,DSL,55.0
7169-YWAMK,Male,65,72,61560.0,Affluent,0,1,0,0.0891,Two year,DSL,68.4
3640-PHQXK,Female,45,31,80910.0,HNI,1,0,1,0.8786,Month-to-month,Fiber optic,89.9
6877-LGWXO,Male,68,18,70695.0,Affluent,1,0,1,0.8999,Month-to-month,Fiber optic,78.55
6859-RKMZJ,Male,34,11,49545.0,Affluent,1,1,0,0.4894,Month-to-month,DSL,55.05
2729-VNVAP,Female,46,33,17820.0,Mass,0,1,0,0.1346,Two year,No,19.8
2957-JIRMN,Female,68,62,76005.0,HNI,0,0,0,0.1368,One year,Fiber optic,84.45
2049-BAFNW,Female,28,1,32310.0,Mass,1,0,0,0.4926,Month-to-month,DSL,35.9
3842-QTGDL,Male,36,16,72675.0,HNI,1,1,0,0.5082,Month-to-month,Fiber optic,80.75
7163-OCEQI,Male,40,22,70785.0,Affluent,0,0,0,0.2391,One year,DSL,78.65
9782-LGXMC,Female,54,49,55575.0,Affluent,1,1,0,0.3938,Month-to-month,DSL,61.75
5975-BAICR,Male,47,36,57330.0,Affluent,0,1,0,0.1818,One year,DSL,63.7
8019-ENHXU,Male,51,42,89505.0,HNI,1,0,1,0.8606,Month-to-month,Fiber optic,99.45
5167-GBFRE,Male,68,4,22680.0,Mass,1,1,1,0.8709,Month-to-month,DSL,25.2
9033-EOXWV,Female,34,12,66645.0,Affluent,0,0,1,0.6607,One year,DSL,74.05
4673-KKSLS,Female,45,31,78840.0,HNI,1,0,0,0.4757,Month-to-month,Fiber optic,87.6
4853-OITSN,Male,30,5,80235.0,HNI,1,0,0,0.5489,Month-to-month,Fiber optic,89.15
9800-OUIGR,Male,64,66,18000.0,Mass,0,1,0,0.0444,Two year,No,20.0
1324-NLTJE,Female,68,15,49500.0,Affluent,1,1,1,0.8784,Month-to-month,DSL,55.0
2324-EFHVG,Male,63,64,93960.0,HNI,0,1,0,0.1565,Two year,Fiber optic,104.4
7094-MSZAO,Male,33,10,18045.0,Mass,1,1,0,0.4479,Month-to-month,No,20.05
1522-VVDMG,Male,31,7,80775.0,HNI,1,0,1,0.9442,Month-to-month,Fiber optic,89.75
6907-CQGPN,Male,43,29,30870.0,Mass,1,0,0,0.4139,Month-to-month,DSL,34.3
0780-XNZFN,Male,59,57,18585.0,Mass,0,1,0,0.0699,Two year,No,20.65
0239-OXEXL,Female,53,46,75825.0,HNI,1,0,0,0.4304,Month-to-month,Fiber optic,84.25
2675-IJRGJ,Male,57,53,17685.0,Mass,0,1,0,0.0796,Two year,No,19.65
7049-GKVZY,Female,37,17,71865.0,Affluent,0,1,0,0.2543,One year,DSL,79.85
8577-QSOCG,Female,48,38,18180.0,Mass,0,0,0,0.1214,Two year,No,20.2
3721-CNZHX,Male,36,15,17820.0,Mass,0,0,0,0.1839,One year,No,19.8
0212-ISBBF,Female,40,22,45315.0,Affluent,1,0,0,0.4533,Month-to-month,DSL,50.35
9185-TQCVP,Male,35,14,76635.0,HNI,1,0,1,0.9192,Month-to-month,Fiber optic,85.15
3585-YNADK,Female,59,57,67140.0,Affluent,0,1,0,0.1381,One year,DSL,74.6
5271-DBYSJ,Male,68,11,71235.0,Affluent,1,1,0,0.5198,Month-to-month,Fiber optic,79.15
1099-GODLO,Female,28,1,18315.0,Mass,0,0,0,0.223,Two year,No,20.35
6828-HMKWP,Male,34,12,18945.0,Mass,0,1,0,0.1937,Two year,No,21.05
5567-WSELE,Male,68,3,85140.0,HNI,1,0,1,0.9613,Month-to-month,Fiber optic,94.6
1472-TNCWL,Male,47,36,85230.0,HNI,1,0,0,0.471,Month-to-month,Fiber optic,94.7
8063-RJYNF,Male,36,16,84825.0,HNI,1,0,1,0.9252,Month-to-month,Fiber optic,94.25
0687-ZVTHB,Male,63,65,65205.0,Affluent,0,1,1,0.5134,One year,DSL,72.45
2080-GKCWQ,Male,29,2,67455.0,Affluent,1,0,0,0.5392,Month-to-month,Fiber optic,74.95
9661-ACXBS,Female,51,42,94680.0,HNI,1,0,1,0.8678,Month-to-month,Fiber optic,105.2
2193-SFWQW,Male,65,72,100755.0,HNI,0,1,0,0.1442,Two year,Fiber optic,111.95
5656-JAMLX,Male,62,62,17865.0,Mass,0,1,0,0.0552,Two year,No,19.85
3462-BJQQA,Female,31,6,80775.0,HNI,1,0,0,0.5469,Month-to-month,Fiber optic,89.75
0442-TDYUO,Male,54,48,18045.0,Mass,0,0,0,0.0938,Two year,No,20.05
6733-LRIZX,Male,47,35,98055.0,HNI,0,0,0,0.2417,Two year,Fiber optic,108.95
9503-XJUME,Male,56,52,17685.0,Mass,0,1,0,0.0824,One year,No,19.65
4367-NHWMM,Female,28,1,22410.0,Mass,1,0,0,0.4787,Month-to-month,DSL,24.9
3727-RJMEO,Male,31,6,74565.0,HNI,1,0,1,0.9382,Month-to-month,Fiber optic,82.85
3779-OSWCF,Female,65,71,83880.0,HNI,0,1,0,0.1232,Two year,DSL,93.2
6736-DHUQI,Female,64,67,76320.0,HNI,0,1,0,0.1236,One year,Fiber optic,84.8
3915-ODIYG,Male,68,60,64575.0,Affluent,0,0,0,0.1262,One year,DSL,71.75
1360-RCYRT,Male,40,23,27315.0,Mass,1,1,0,0.4253,Month-to-month,DSL,30.35
2724-FJDYW,Male,49,39,49365.0,Affluent,0,1,0,0.1624,One year,DSL,54.85
4451-RWASJ,Male,36,15,17550.0,Mass,0,0,0,0.1835,One year,No,19.5
6646-VRFOL,Male,68,53,93465.0,HNI,1,0,1,0.836,Month-to-month,Fiber optic,103.85
3460-TJBWI,Male,41,24,21780.0,Mass,0,0,0,0.1648,Two year,No,24.2
5917-HBSDW,Female,48,37,17415.0,Mass,1,0,0,0.3731,Month-to-month,No,19.35
5685-IIXLY,Female,30,5,75240.0,HNI,1,0,1,0.9419,Month-to-month,Fiber optic,83.6
5671-UUNXD,Female,68,50,90585.0,HNI,0,0,0,0.1902,One year,Fiber optic,100.65
0956-ACVZC,Female,57,54,84690.0,HNI,0,1,0,0.1709,One year,Fiber optic,94.1
2325-NBPZG,Female,29,3,67095.0,Affluent,1,0,0,0.5359,Month-to-month,Fiber optic,74.55
4250-ZBWLV,Male,65,68,97605.0,HNI,0,0,1,0.5507,One year,Fiber optic,108.45
4482-FTFFX,Male,30,5,50535.0,Affluent,1,0,0,0.5072,Month-to-month,DSL,56.15
8859-DZTGQ,Male,46,33,18315.0,Mass,0,0,0,0.1353,Two year,No,20.35
0440-MOGPM,Female,50,41,72495.0,HNI,0,0,0,0.1894,One year,DSL,80.55
0020-JDNXP,Female,46,34,55125.0,Affluent,0,0,0,0.1842,One year,DSL,61.25
3752-CQSJI,Female,35,13,18405.0,Mass,1,0,0,0.4402,Month-to-month,No,20.45
5025-GOOKI,Female,39,20,17010.0,Mass,1,1,0,0.4191,Month-to-month,No,18.9
4698-KVLLG,Female,68,51,17640.0,Mass,0,1,0,0.085,Two year,No,19.6
5095-AESKG,Female,29,3,82350.0,HNI,1,1,1,0.9574,Month-to-month,Fiber optic,91.5
2887-JPYLU,Female,50,41,40680.0,Mass,1,1,0,0.3948,Month-to-month,DSL,45.2
4770-QAZXN,Female,35,13,17505.0,Mass,1,1,0,0.439,Month-to-month,No,19.45
4896-CPRPF,Male,47,35,22905.0,Mass,0,1,0,0.1363,Two year,No,25.45
1871-MOWRM,Male,34,12,72765.0,HNI,1,1,1,0.9192,Month-to-month,Fiber optic,80.85
9714-EDSUC,Male,30,4,85410.0,HNI,1,0,0,0.5589,Month-to-month,Fiber optic,94.9
2027-OAQQC,Female,51,43,44145.0,Mass,1,1,1,0.7941,Month-to-month,DSL,49.05
0282-NVSJS,Female,68,12,26370.0,Mass,1,0,0,0.4541,Month-to-month,DSL,29.3
9090-SGQXL,Male,68,68,94770.0,HNI,1,0,1,0.7967,Month-to-month,Fiber optic,105.3
6595-YGXIT,Male,68,25,80055.0,HNI,1,0,1,0.8939,Month-to-month,Fiber optic,88.95
7353-YOWFP,Female,31,7,18225.0,Mass,0,0,0,0.2064,One year,No,20.25
9835-ZIITK,Male,68,66,99765.0,HNI,0,0,1,0.5592,One year,Fiber optic,110.85
8008-ESFLK,Female,57,53,99450.0,HNI,0,0,0,0.1944,One year,Fiber optic,110.5
7537-CBQUZ,Male,68,63,98460.0,HNI,1,1,0,0.4156,Month-to-month,Fiber optic,109.4
1555-DJEQW,Female,65,70,102780.0,HNI,0,1,1,0.5525,Two year,Fiber optic,114.2
5649-TJHOV,Male,68,27,32850.0,Mass,1,1,1,0.8221,Month-to-month,DSL,36.5
0519-XUZJU,Female,28,1,63675.0,Affluent,1,0,1,0.9366,Month-to-month,Fiber optic,70.75
3363-EWLGO,Female,30,5,17955.0,Mass,1,0,0,0.4615,Month-to-month,No,19.95
4750-UKWJK,Female,68,37,17640.0,Mass,0,0,0,0.1234,One year,No,19.6
6338-AVWCY,Male,29,3,36135.0,Mass,1,0,1,0.8925,Month-to-month,DSL,40.15
1689-YQBYY,Female,34,12,68940.0,Affluent,1,0,0,0.5139,Month-to-month,Fiber optic,76.6
4487-ZYJZK,Female,48,38,17640.0,Mass,0,1,0,0.1206,One year,No,19.6
2959-FENLU,Female,32,9,76770.0,HNI,1,1,0,0.5331,Month-to-month,Fiber optic,85.3
0708-LGSMF,Male,35,13,59265.0,Affluent,1,0,0,0.4976,Month-to-month,DSL,65.85
9253-QXKBE,Male,68,29,85005.0,HNI,1,0,1,0.8899,Month-to-month,Fiber optic,94.45
7634-HLQJR,Female,53,47,18045.0,Mass,0,1,0,0.0966,Two year,No,20.05
0487-RPVUM,Male,61,61,89460.0,HNI,1,1,0,0.4084,Month-to-month,Fiber optic,99.4
4079-ULGFR,Male,36,16,18000.0,Mass,1,0,0,0.4314,Month-to-month,No,20.0
2516-XSJKX,Female,50,41,70605.0,Affluent,0,0,0,0.1868,Two year,DSL,78.45
0057-QBUQH,Female,51,43,22590.0,Mass,0,0,0,0.1139,Two year,No,25.1
9445-SZLCH,Female,47,36,87615.0,HNI,1,1,1,0.8743,Month-to-month,Fiber optic,97.35
6599-SFQVE,Female,31,6,49500.0,Affluent,1,0,0,0.503,Month-to-month,DSL,55.0
8331-ZXFOE,Female,59,58,63990.0,Affluent,0,1,0,0.1309,One year,DSL,71.1
4003-FUSHP,Male,38,19,55395.0,Affluent,1,1,0,0.4757,Month-to-month,DSL,61.55
0356-ERHVT,Male,34,11,41310.0,Mass,1,1,0,0.4778,Month-to-month,DSL,45.9
7325-ENZFI,Female,49,39,36270.0,Mass,0,1,0,0.1441,One year,DSL,40.3
4884-ZTHVF,Female,68,8,78390.0,HNI,1,0,0,0.5381,Month-to-month,Fiber optic,87.1
3920-HIHMQ,Female,42,26,44550.0,Mass,1,0,0,0.4413,Month-to-month,DSL,49.5
3055-OYMSE,Female,68,53,66420.0,Affluent,1,1,0,0.398,Month-to-month,Fiber optic,73.8
0613-WUXUM,Female,65,70,17280.0,Mass,0,0,0,0.0325,Two year,No,19.2
7568-PODML,Male,28,1,40770.0,Mass,1,0,1,0.9045,Month-to-month,DSL,45.3
4458-KVRBJ,Male,60,59,22500.0,Mass,0,0,0,0.0699,Two year,No,25.0
5349-IECLD,Male,29,2,85455.0,HNI,1,0,1,0.9645,Month-to-month,Fiber optic,94.95
1397-XKKWR,Male,31,7,31770.0,Mass,0,0,0,0.2254,One year,DSL,35.3
3945-GFWQL,Female,34,12,40095.0,Mass,1,0,1,0.8734,Month-to-month,DSL,44.55
8097-OMULG,Male,60,59,69075.0,Affluent,0,1,0,0.1353,One year,DSL,76.75
6013-BHCAW,Male,61,61,72900.0,HNI,0,1,0,0.1352,Two year,DSL,81.0
0401-WDBXM,Male,65,72,94995.0,HNI,0,1,0,0.1361,Two year,Fiber optic,105.55
3387-PLKUI,Female,35,13,16920.0,Mass,1,0,0,0.4381,Month-to-month,No,18.8
6096-EGVTU,Female,63,64,22410.0,Mass,0,0,0,0.0561,One year,No,24.9
3797-VTIDR,Male,28,1,21105.0,Mass,1,0,1,0.8769,Month-to-month,DSL,23.45
5081-NWSUP,Female,33,10,58410.0,Affluent,0,0,0,0.2546,One year,DSL,64.9
2580-ATZSQ,Female,63,65,55215.0,Affluent,0,1,0,0.0994,One year,DSL,61.35
8085-MSNLK,Female,62,62,102555.0,HNI,0,0,0,0.1741,Two year,Fiber optic,113.95
9691-HKOVS,Female,58,55,81135.0,HNI,0,0,0,0.1632,One year,DSL,90.15
9881-VCZEP,Female,41,25,48690.0,Affluent,1,0,0,0.4498,Month-to-month,DSL,54.1
9526-BIHHD,Male,28,1,26730.0,Mass,1,0,1,0.8848,Month-to-month,DSL,29.7
8757-TFHHJ,Male,28,1,44820.0,Mass,1,1,0,0.5102,Month-to-month,DSL,49.8
4523-WXCEF,Female,60,59,90990.0,HNI,1,0,1,0.8161,Month-to-month,Fiber optic,101.1
1468-DEFNC,Male,68,64,21960.0,Mass,0,1,0,0.0555,Two year,No,24.4
5119-KEPFY,Male,47,36,85500.0,HNI,1,1,0,0.4714,Month-to-month,Fiber optic,95.0
8364-TRMMK,Female,29,3,45585.0,Affluent,1,0,1,0.9058,Month-to-month,DSL,50.65
0916-KNFAJ,Male,61,61,62910.0,Affluent,0,0,0,0.1212,Two year,DSL,69.9
8319-QBEHW,Male,42,26,35955.0,Mass,0,1,0,0.1792,One year,DSL,39.95
3063-QFSZL,Female,28,1,49860.0,Affluent,1,0,1,0.9172,Month-to-month,DSL,55.4
8775-LHDJH,Female,68,1,81540.0,HNI,1,0,1,0.9617,Month-to-month,Fiber optic,90.6
9625-QNLUX,Male,65,68,92925.0,HNI,0,1,0,0.1441,Two year,Fiber optic,103.25
3097-NQYSN,Male,68,2,78165.0,HNI,1,0,1,0.9542,Month-to-month,Fiber optic,86.85
4024-CSNBY,Female,65,72,84825.0,HNI,0,1,0,0.1218,Two year,Fiber optic,94.25
7110-BDTWG,Female,65,71,42345.0,Mass,0,0,0,0.0649,Two year,DSL,47.05
7493-GVFIO,Male,59,57,18495.0,Mass,0,1,0,0.0698,Two year,No,20.55
0690-SRQID,Male,30,4,17685.0,Mass,1,0,0,0.4639,Month-to-month,No,19.65
9605-WGJVW,Female,68,1,63180.0,Affluent,1,0,0,0.5359,Month-to-month,Fiber optic,70.2
9114-DPSIA,Male,65,72,72900.0,HNI,0,1,0,0.1051,Two year,DSL,81.0
4700-UBQMV,Male,39,21,68310.0,Affluent,0,1,0,0.2383,One year,DSL,75.9
7711-GQBZC,Female,65,71,22230.0,Mass,0,1,0,0.0367,Two year,No,24.7
3565-UNOCC,Female,68,29,89145.0,HNI,1,1,1,0.8957,Month-to-month,Fiber optic,99.05
4627-MIHJH,Female,68,69,99225.0,HNI,0,1,0,0.1502,Two year,Fiber optic,110.25
9795-NREXC,Female,63,64,76500.0,HNI,0,1,0,0.132,Two year,DSL,85.0
8573-CGOCC,Male,36,16,17775.0,Mass,1,1,0,0.4311,Month-to-month,No,19.75
7356-AYNJP,Female,30,4,21510.0,Mass,0,0,0,0.2192,One year,No,23.9
9249-FXSCK,Female,56,52,100125.0,HNI,0,1,1,0.5981,One year,Fiber optic,111.25
5493-SDRDQ,Male,29,2,49590.0,Affluent,1,0,1,0.9141,Month-to-month,DSL,55.1
6286-SUUWT,Male,28,1,17955.0,Mass,1,0,0,0.4725,Month-to-month,No,19.95
4819-HJPIW,Male,37,18,22635.0,Mass,1,0,0,0.4325,Month-to-month,DSL,25.15
8654-DHAOW,Female,29,2,48735.0,Affluent,1,0,0,0.5129,Month-to-month,DSL,54.15
5438-QMDDL,Female,38,19,53820.0,Affluent,1,0,0,0.4735,Month-to-month,DSL,59.8
9812-GHVRI,Female,50,40,75465.0,HNI,1,1,0,0.4463,Month-to-month,Fiber optic,83.85
5553-AOINX,Female,68,66,94410.0,HNI,0,0,0,0.1517,One year,Fiber optic,104.9
1228-ZLNBX,Male,39,21,67770.0,Affluent,1,0,0,0.4876,Month-to-month,Fiber optic,75.3
4226-KKDON,Male,32,8,59985.0,Affluent,1,0,0,0.5123,Month-to-month,DSL,66.65
3831-YCPUO,Female,65,72,98550.0,HNI,0,1,0,0.1411,Two year,Fiber optic,109.5
7445-WMRBW,Female,54,48,66465.0,Affluent,0,1,0,0.1618,One year,DSL,73.85
3308-DGHKL,Male,65,69,17370.0,Mass,0,1,0,0.0353,Two year,No,19.3
9924-JPRMC,Male,65,72,106380.0,HNI,0,0,0,0.152,Two year,Fiber optic,118.2
0080-EMYVY,Female,35,14,46305.0,Affluent,0,1,0,0.2266,One year,DSL,51.45
6218-KNUBD,Male,31,6,53505.0,Affluent,1,0,0,0.5087,Month-to-month,DSL,59.45
7337-CINUD,Female,32,8,17550.0,Mass,0,1,0,0.2027,Two year,No,19.5
7609-NRNCA,Female,37,17,17595.0,Mass,0,0,0,0.1781,One year,No,19.55
0623-EJQEG,Male,63,65,84195.0,HNI,0,0,0,0.1401,One year,Fiber optic,93.55
7153-CHRBV,Female,59,57,53370.0,Affluent,0,0,0,0.1187,One year,DSL,59.3
0871-URUWO,Male,35,13,92025.0,HNI,1,1,1,0.9435,Month-to-month,Fiber optic,102.25
9190-MFJLN,Male,68,19,86310.0,HNI,1,1,1,0.9191,Month-to-month,Fiber optic,95.9
6198-PNNSZ,Female,58,56,98820.0,HNI,0,1,0,0.1853,One year,Fiber optic,109.8
3317-VLGQT,Female,35,14,70290.0,Affluent,1,0,0,0.5103,Month-to-month,Fiber optic,78.1
4132-POCZS,Male,56,52,35910.0,Mass,1,0,0,0.3579,Month-to-month,DSL,39.9
5614-DNZCE,Female,59,58,58410.0,Affluent,0,1,0,0.1231,Two year,DSL,64.9
1095-JUDTC,Female,68,47,85545.0,HNI,1,0,1,0.8413,Month-to-month,Fiber optic,95.05
3896-RCYYE,Female,64,67,48060.0,Affluent,1,1,0,0.3339,Month-to-month,DSL,53.4
9638-JIQYA,Male,29,2,22410.0,Mass,1,1,0,0.476,Month-to-month,DSL,24.9
3258-SANFR,Male,68,6,40230.0,Mass,1,1,0,0.49,Month-to-month,DSL,44.7
3726-TBHQT,Male,65,71,102600.0,HNI,0,1,0,0.1495,Two year,Fiber optic,114.0
3190-ITQXP,Female,53,46,18225.0,Mass,0,1,0,0.0996,Two year,No,20.25
0870-VEMYL,Female,30,5,48465.0,Affluent,1,1,1,0.9043,Month-to-month,DSL,53.85
4833-QTJNO,Male,68,67,75465.0,HNI,1,1,0,0.3724,Month-to-month,Fiber optic,83.85
3039-MJSLN,Male,29,3,18180.0,Mass,1,1,0,0.4673,Month-to-month,No,20.2
0178-CIIKR,Female,29,3,17955.0,Mass,1,0,0,0.467,Month-to-month,No,19.95
5385-SUIRI,Male,68,52,93780.0,HNI,1,0,1,0.8392,Month-to-month,Fiber optic,104.2
3982-XWFZQ,Female,51,42,45225.0,Affluent,1,0,1,0.7984,Month-to-month,DSL,50.25
5774-QPLTF,Male,55,50,18315.0,Mass,0,0,0,0.0887,One year,No,20.35
2322-VCZHZ,Male,68,23,81000.0,HNI,1,0,0,0.5007,Month-to-month,Fiber optic,90.0
5010-IPEAQ,Female,64,67,48780.0,Affluent,0,1,0,0.0849,Two year,DSL,54.2
4009-ALQFH,Female,41,25,89550.0,HNI,1,0,1,0.9072,Month-to-month,Fiber optic,99.5
6383-ZTSIW,Female,68,39,89190.0,HNI,0,0,0,0.2183,One year,Fiber optic,99.1
8990-YOZLV,Female,65,69,60210.0,Affluent,0,0,0,0.0955,Two year,DSL,66.9
3069-SSVSN,Female,28,1,23265.0,Mass,0,0,0,0.2299,One year,DSL,25.85
5222-IMUKT,Male,45,32,81945.0,HNI,1,0,0,0.4773,Month-to-month,Fiber optic,91.05
3627-FCRDW,Female,32,9,63900.0,Affluent,1,0,1,0.915,Month-to-month,Fiber optic,71.0
7562-GSUHK,Female,36,16,83880.0,HNI,1,1,1,0.9239,Month-to-month,Fiber optic,93.2
6685-XSHHU,Male,61,60,18855.0,Mass,0,1,0,0.0621,Two year,No,20.95
8901-UPRHR,Female,65,72,98280.0,HNI,0,1,0,0.1407,Two year,Fiber optic,109.2
4903-UYAVB,Male,30,5,17415.0,Mass,1,0,1,0.8607,Month-to-month,No,19.35
0118-JPNOY,Female,68,26,77220.0,HNI,1,1,0,0.4871,Month-to-month,Fiber optic,85.8
6776-TLWOI,Male,29,3,17865.0,Mass,1,0,1,0.8669,Month-to-month,No,19.85
3845-FXCYS,Male,29,2,17685.0,Mass,1,0,0,0.4693,Month-to-month,No,19.65
5857-XRECV,Female,29,2,18450.0,Mass,0,1,0,0.2204,One year,No,20.5
0725-CXOTM,Female,47,36,80685.0,HNI,0,1,0,0.2146,One year,DSL,89.65
4343-EJVQB,Male,31,7,66915.0,Affluent,1,0,0,0.5247,Month-to-month,Fiber optic,74.35
9000-PLFUZ,Female,68,60,44505.0,Mass,0,1,0,0.0981,Two year,DSL,49.45
3427-GGZZI,Female,38,19,80190.0,HNI,1,0,0,0.5105,Month-to-month,Fiber optic,89.1
7779-ORAEL,Male,68,45,67635.0,Affluent,0,1,0,0.1716,Two year,DSL,75.15
0644-OQMDK,Male,68,4,63585.0,Affluent,1,0,0,0.5283,Month-to-month,Fiber optic,70.65
4077-CROMM,Female,45,31,93780.0,HNI,1,0,1,0.8967,Month-to-month,Fiber optic,104.2
3154-CFSZG,Male,53,47,81045.0,HNI,1,0,0,0.435,Month-to-month,Fiber optic,90.05
2868-MZAGQ,Male,28,1,71325.0,Affluent,1,0,1,0.9474,Month-to-month,Fiber optic,79.25
4847-QNOKA,Female,28,1,40410.0,Mass,1,1,1,0.904,Month-to-month,DSL,44.9
2220-IAHLS,Female,28,1,17460.0,Mass,1,1,0,0.4718,Month-to-month,No,19.4
1658-XUHBX,Female,68,59,79875.0,HNI,1,1,0,0.4005,Month-to-month,Fiber optic,88.75
6379-RXJRQ,Male,33,10,63090.0,Affluent,1,0,1,0.9112,Month-to-month,Fiber optic,70.1
2378-HTWFW,Male,68,35,81900.0,HNI,1,1,0,0.4691,Month-to-month,Fiber optic,91.0
8650-RHRKE,Male,30,4,26685.0,Mass,1,0,1,0.8765,Month-to-month,DSL,29.65
4377-VDHYI,Male,45,32,81720.0,HNI,0,0,0,0.227,One year,Fiber optic,90.8
0475-RIJEP,Male,51,43,70065.0,Affluent,1,0,1,0.8305,Month-to-month,Fiber optic,77.85
1260-TTRXI,Male,30,4,48870.0,Affluent,1,0,1,0.9076,Month-to-month,DSL,54.3
3719-TDVQB,Female,68,54,17055.0,Mass,0,0,0,0.076,Two year,No,18.95
6328-ZPBGN,Female,68,11,85635.0,HNI,1,1,1,0.9401,Month-to-month,Fiber optic,95.15
0201-MIBOL,Female,68,66,92160.0,HNI,0,1,0,0.1485,Two year,Fiber optic,102.4
4937-QPZPO,Male,61,61,89910.0,HNI,0,0,0,0.1591,One year,Fiber optic,99.9
2925-VDZHY,Male,65,72,79830.0,HNI,0,1,0,0.1148,Two year,DSL,88.7
6981-TDRFT,Male,52,44,48870.0,Affluent,0,0,0,0.148,One year,DSL,54.3
3413-CSSTH,Male,50,41,50130.0,Affluent,1,1,0,0.408,Month-to-month,DSL,55.7
8033-VCZGH,Male,55,50,93555.0,HNI,0,0,0,0.1943,One year,Fiber optic,103.95
4789-KWMXN,Male,53,47,99765.0,HNI,0,1,1,0.6113,One year,Fiber optic,110.85
0224-NIJLP,Male,32,8,18135.0,Mass,0,0,0,0.2035,Two year,No,20.15
7542-CYDDM,Male,37,18,18045.0,Mass,1,0,0,0.426,Month-to-month,No,20.05
4718-WXBGI,Male,65,72,82755.0,HNI,0,1,0,0.1189,Two year,DSL,91.95
2867-UIMSS,Male,28,1,72450.0,HNI,1,0,1,0.9489,Month-to-month,Fiber optic,80.5
8495-PRWFH,Female,68,42,50085.0,Affluent,1,0,0,0.4052,Month-to-month,DSL,55.65
0439-IFYUN,Female,68,18,67230.0,Affluent,1,0,0,0.495,Month-to-month,Fiber optic,74.7
5716-LIBJC,Female,35,13,93735.0,HNI,0,1,0,0.2959,One year,Fiber optic,104.15
