shipment_id,order_id,ship_date,route,category,otif,late_flag,gmv_inr,shipping_mode
SH-012332,65230,2017-08-16 04:37:00,Europe · Northern Europe,Cleats,0,1,24895.85,Standard Class
SH-010698,2204,2015-02-07 03:48:00,LATAM · Caribbean,Cleats,0,1,14937.51,Standard Class
SH-008409,37958,2016-07-12 02:01:00,USCA · East of USA,Fishing,1,0,33198.34,Second Class
SH-007956,39445,2016-07-31 18:59:00,USCA · West of USA ,Golf Apparel,0,1,3318.34,First Class
SH-014296,29761,2016-03-12 10:15:00,Pacific Asia · Southeast Asia,Women's Apparel,0,1,12450.0,First Class
SH-012259,55962,2017-03-29 21:37:00,LATAM · South America,Cleats,0,1,9958.34,First Class
SH-017490,59130,2017-05-19 03:31:00,LATAM · South America,Men's Footwear,0,1,10789.17,Standard Class
SH-014170,64647,2017-08-04 16:22:00,Europe · Northern Europe,Women's Apparel,1,0,8300.0,Standard Class
SH-013848,8911,2015-05-13 01:34:00,LATAM · Caribbean,Men's Footwear,1,0,10789.17,Standard Class
SH-013483,64561,2017-08-02 10:14:00,Europe · Southern Europe,Cardio Equipment,1,0,41495.85,Standard Class
SH-020524,75860,2018-01-18 08:47:00,Pacific Asia · Oceania,Sporting Goods,0,1,27203.25,Standard Class
SH-002533,56734,2017-04-13 04:05:00,LATAM · Central America,Men's Footwear,0,1,10789.17,Standard Class
SH-000190,13886,2015-07-24 16:32:00,Europe · Western Europe,Men's Footwear,1,0,10789.17,Second Class
SH-002550,51427,2017-01-23 16:49:00,LATAM · South America,Camping & Hiking,1,0,24898.34,Standard Class
SH-003530,29533,2016-03-11 02:22:00,Pacific Asia · Southeast Asia,Shop By Sport,0,1,3319.17,Second Class
SH-000173,53627,2017-02-24 19:34:00,LATAM · Central America,Camping & Hiking,1,0,24898.34,Standard Class
SH-001889,39008,2016-07-27 09:53:00,Other,Women's Apparel,0,1,8300.0,Second Class
SH-016042,60494,2017-06-04 01:23:00,LATAM · Central America,Men's Footwear,0,1,10789.17,First Class
SH-008701,26411,2016-01-23 12:35:00,Pacific Asia · Southeast Asia,Golf Balls,1,0,1244.17,Standard Class
SH-006867,20863,2015-11-05 12:53:00,Pacific Asia · Oceania,Men's Footwear,1,0,10789.17,Standard Class
SH-015045,67533,2017-09-16 19:28:00,Europe · Western Europe,Indoor/Outdoor Games,1,0,4148.34,Standard Class
SH-021457,52666,2017-02-09 18:53:00,LATAM · Central America,Women's Apparel,1,0,16600.0,Standard Class
SH-005333,56318,2017-04-06 02:21:00,LATAM · Caribbean,Women's Apparel,0,1,16600.0,Second Class
SH-006939,51211,2017-01-19 13:08:00,Pacific Asia · South Asia,Men's Footwear,1,0,10789.17,Standard Class
SH-014679,42738,2016-09-19 20:40:00,Other,Cleats,1,0,14937.51,Standard Class
SH-006260,68861,2017-10-04 04:43:00,Europe · Western Europe,Water Sports,1,0,16599.17,Second Class
SH-017172,50317,2017-01-07 11:56:00,Other,Women's Apparel,0,1,4150.0,Second Class
SH-016150,54881,2017-03-14 02:54:00,LATAM · Central America,Cardio Equipment,1,0,16598.34,Second Class
SH-004530,24901,2016-01-01 11:34:00,Pacific Asia · Southeast Asia,Baseball & Softball,1,0,9958.34,Second Class
SH-012764,17967,2015-09-23 06:17:00,Europe · Western Europe,Indoor/Outdoor Games,0,1,4148.34,Second Class
SH-019257,28500,2016-02-23 00:28:00,Pacific Asia · Eastern Asia,Women's Apparel,0,1,12450.0,First Class
SH-000438,37087,2016-06-28 08:52:00,USCA · West of USA ,Accessories,1,0,8296.68,Standard Class
SH-015446,47465,2016-11-29 20:45:00,Other,Women's Apparel,0,1,4150.0,Standard Class
SH-003022,39740,2016-08-09 02:20:00,USCA · East of USA,Camping & Hiking,0,1,24898.34,Standard Class
SH-003870,12602,2015-07-06 22:41:00,Europe · Western Europe,Cleats,0,1,14937.51,Second Class
SH-014770,14165,2015-08-01 18:16:00,Europe · Western Europe,Men's Footwear,0,1,10789.17,Second Class
SH-000399,2431,2015-02-05 23:20:00,LATAM · Central America,Shop By Sport,1,0,3319.17,Same Day
SH-003754,42448,2016-09-15 15:04:00,Other,Men's Footwear,1,0,10789.17,Standard Class
SH-002751,40054,2016-08-12 16:21:00,USCA · East of USA,Fishing,0,1,33198.34,Standard Class
SH-002722,71952,2017-11-18 07:38:00,Pacific Asia · South Asia,Garden,0,1,44204.14,First Class
SH-008494,42627,2016-09-17 05:47:00,Other,Women's Apparel,1,0,20750.0,Standard Class
SH-002197,53204,2017-02-20 15:22:00,LATAM · Central America,Indoor/Outdoor Games,0,1,12445.02,Standard Class
SH-005538,48332,2016-12-08 12:30:00,Other,Fishing,0,1,33198.34,First Class
SH-015561,4653,2015-03-11 21:48:00,LATAM · Central America,Cleats,0,1,19916.68,First Class
SH-006528,64868,2017-08-06 21:47:00,Europe · Western Europe,As Seen on  TV!,0,1,41495.85,First Class
SH-020179,69443,2017-10-12 16:37:00,Europe · Western Europe,Cameras ,0,1,37519.32,First Class
SH-008520,31777,2016-04-10 20:32:00,USCA · East of USA,Indoor/Outdoor Games,0,1,16593.36,First Class
SH-019430,27722,2016-02-11 15:54:00,Pacific Asia · Eastern Asia,Cleats,0,1,9958.34,First Class
SH-000327,28694,2016-02-28 20:26:00,Pacific Asia · South Asia,Camping & Hiking,0,1,24898.34,Second Class
SH-010859,47840,2016-12-05 08:07:00,Other,Girls' Apparel,1,0,23240.0,Standard Class
SH-020148,72786,2017-11-28 23:49:00,Pacific Asia · Oceania,Music,1,0,21633.95,Same Day
SH-010558,9587,2015-05-23 22:24:00,LATAM · Central America,Men's Footwear,1,0,10789.17,Standard Class
SH-008317,29148,2016-03-05 11:29:00,Pacific Asia · Oceania,Camping & Hiking,1,0,24898.34,Standard Class
SH-008377,34860,2016-05-29 20:39:00,USCA · East of USA,Men's Footwear,0,1,10789.17,Second Class
SH-020014,22425,2015-11-30 08:07:00,Pacific Asia · Eastern Asia,Men's Footwear,0,1,10789.17,Second Class
SH-000018,22856,2015-12-02 15:07:00,Pacific Asia · South Asia,Indoor/Outdoor Games,1,0,12445.02,Standard Class
SH-010826,65965,2017-08-26 22:07:00,Europe · Western Europe,Cardio Equipment,0,1,16598.34,Standard Class
SH-020741,18059,2015-09-26 14:31:00,Europe · Western Europe,Women's Apparel,0,1,4150.0,Standard Class
SH-008296,13879,2015-07-27 14:04:00,Europe · Western Europe,Shop By Sport,0,1,13276.68,Second Class
SH-009605,21470,2015-11-16 09:32:00,Pacific Asia · Southeast Asia,Fishing,0,1,33198.34,Second Class
SH-007444,36458,2016-06-20 04:30:00,USCA · West of USA ,Indoor/Outdoor Games,0,1,12445.02,Second Class
SH-000911,6898,2015-04-13 16:19:00,LATAM · Central America,Men's Footwear,1,0,10789.17,First Class
SH-010744,5062,2015-03-18 21:05:00,LATAM · Central America,Camping & Hiking,1,0,24898.34,Standard Class
SH-020058,73255,2017-12-11 08:08:00,Pacific Asia · Oceania,Toys,0,1,957.82,Standard Class
SH-005872,32651,2016-04-23 14:44:00,USCA · West of USA ,Women's Apparel,0,1,8300.0,First Class
SH-010697,31351,2016-04-04 15:18:00,USCA · East of USA,Shop By Sport,1,0,16595.85,Standard Class
SH-005373,50066,2017-01-02 19:59:00,Other,Indoor/Outdoor Games,1,0,16593.36,Second Class
SH-019667,29837,2016-03-14 12:52:00,Pacific Asia · Oceania,Cleats,1,0,14937.51,Standard Class
SH-019275,60488,2017-06-03 23:17:00,LATAM · Caribbean,Cardio Equipment,0,1,24897.51,First Class
SH-017395,28767,2016-02-27 22:00:00,Pacific Asia · Southeast Asia,Water Sports,1,0,16599.17,Standard Class
SH-015133,42321,2016-09-11 18:34:00,Other,Shop By Sport,1,0,6638.34,Standard Class
SH-020077,41931,2016-09-04 13:56:00,Other,Men's Footwear,1,0,10789.17,Same Day
SH-007298,48188,2016-12-06 10:03:00,Other,Women's Apparel,0,1,4150.0,First Class
SH-000103,67234,2017-09-13 10:42:00,Europe · Southern Europe,Water Sports,0,1,16599.17,Standard Class
SH-005992,1981,2015-01-31 21:40:00,LATAM · Central America,Men's Footwear,1,0,10789.17,Standard Class
SH-009308,36303,2016-06-17 22:12:00,USCA · East of USA,Indoor/Outdoor Games,0,1,8296.68,Second Class
SH-021785,14906,2015-08-08 13:53:00,Europe · Western Europe,Water Sports,1,0,16599.17,Standard Class
SH-009983,52814,2017-02-14 22:44:00,LATAM · Central America,Water Sports,0,1,16599.17,Standard Class
SH-005812,1866,2015-01-30 05:23:00,LATAM · Central America,Indoor/Outdoor Games,1,0,12445.02,Standard Class
SH-007825,33741,2016-05-09 12:37:00,USCA · East of USA,Women's Apparel,1,0,20750.0,Standard Class
SH-015794,30728,2016-03-28 13:02:00,Pacific Asia · Oceania,Shop By Sport,1,0,16595.85,Standard Class
SH-014016,3866,2015-02-28 10:04:00,LATAM · Central America,Camping & Hiking,1,0,24898.34,Second Class
SH-008806,63954,2017-07-27 13:35:00,Europe · Southern Europe,Water Sports,0,1,16599.17,Standard Class
SH-010287,4290,2015-03-10 14:37:00,LATAM · South America,Cardio Equipment,0,1,16598.34,Standard Class
SH-010310,32555,2016-04-26 05:06:00,Other,Shop By Sport,0,1,16595.85,Standard Class
SH-005275,7108,2015-04-18 17:53:00,LATAM · Central America,Cleats,1,0,14937.51,Standard Class
SH-016975,73728,2017-12-16 05:51:00,Pacific Asia · South Asia,Women's Clothing,1,0,17913.06,Standard Class
SH-005089,70664,2017-11-02 12:23:00,Europe · Southern Europe,Computers,0,1,124500.0,Standard Class
SH-005934,17404,2015-09-14 01:02:00,Europe · Western Europe,Indoor/Outdoor Games,0,1,12445.02,First Class
SH-014938,16188,2015-08-29 07:01:00,Europe · Southern Europe,Men's Footwear,1,0,10789.17,Standard Class
SH-017828,53761,2017-02-25 18:31:00,LATAM · Central America,Women's Apparel,1,0,8300.0,Second Class
SH-013462,64048,2017-07-24 10:31:00,Europe · Southern Europe,Camping & Hiking,0,1,24898.34,Same Day
SH-016202,54250,2017-03-08 21:50:00,LATAM · Central America,Fishing,0,1,33198.34,Standard Class
SH-011265,26452,2016-01-25 02:57:00,Pacific Asia · Southeast Asia,Women's Apparel,1,0,20750.0,Standard Class
SH-019688,22138,2015-11-24 03:34:00,Pacific Asia · Eastern Asia,Cardio Equipment,1,0,8299.17,Standard Class
SH-016408,35691,2016-06-06 23:47:00,USCA · East of USA,Men's Footwear,1,0,10789.17,Second Class
SH-016803,14680,2015-08-09 06:42:00,Europe · Western Europe,Cleats,0,1,19916.68,Standard Class
SH-017531,30454,2016-03-25 13:02:00,Pacific Asia · Oceania,Cleats,0,1,4979.17,Standard Class
SH-010772,55933,2017-03-27 23:28:00,LATAM · Central America,Golf Balls,1,0,4479.51,Same Day
SH-004523,24942,2016-01-03 01:56:00,Pacific Asia · Southeast Asia,Water Sports,1,0,16599.17,Standard Class
SH-010047,70602,2017-10-29 14:40:00,Europe · Northern Europe,Computers,0,1,124500.0,First Class
SH-011314,35649,2016-06-09 09:04:00,USCA · West of USA ,Women's Apparel,0,1,8300.0,Standard Class
SH-002870,24631,2015-12-28 12:59:00,Pacific Asia · South Asia,Baseball & Softball,1,0,14520.85,Standard Class
SH-008024,16181,2015-08-27 04:34:00,Europe · Western Europe,Camping & Hiking,1,0,24898.34,Standard Class
SH-011623,67760,2017-09-22 02:59:00,Europe · Southern Europe,Kids' Golf Clubs,0,1,33199.17,Second Class
SH-006676,54606,2017-03-10 02:33:00,LATAM · South America,Fishing,0,1,33198.34,First Class
SH-005629,50356,2017-01-07 01:35:00,Other,Men's Footwear,1,0,10789.17,Standard Class
SH-002196,20345,2015-10-30 23:24:00,Pacific Asia · Oceania,Electronics,0,1,13275.85,Second Class
SH-017614,45201,2016-10-23 19:34:00,Other,Cleats,1,0,9958.34,Standard Class
SH-012018,16232,2015-08-28 22:26:00,Europe · Northern Europe,Water Sports,0,1,16599.17,Second Class
SH-010506,25716,2016-01-11 21:06:00,Pacific Asia · Oceania,Men's Footwear,1,0,10789.17,Same Day
SH-001361,19585,2015-10-19 21:08:00,Europe · Western Europe,Men's Footwear,0,1,10789.17,Second Class
SH-017580,26095,2016-01-22 21:53:00,Pacific Asia · South Asia,Cardio Equipment,0,1,33196.68,Standard Class
SH-009246,35536,2016-06-03 05:29:00,Other,Fishing,0,1,33198.34,Same Day
SH-012808,47780,2016-12-04 11:06:00,Europe · Western Europe,Women's Apparel,0,1,16600.0,Standard Class
SH-017867,9080,2015-05-19 12:46:00,LATAM · Caribbean,Cardio Equipment,0,1,33196.68,Second Class
SH-007691,72172,2017-11-22 12:42:00,Pacific Asia · Southeast Asia,Health and Beauty,1,0,24322.32,Standard Class
SH-012828,20488,2015-10-31 01:30:00,Pacific Asia · South Asia,Women's Apparel,1,0,12450.0,Standard Class
SH-009760,18006,2015-09-22 19:57:00,Europe · Northern Europe,Camping & Hiking,1,0,24898.34,Second Class
SH-014778,22182,2015-11-23 18:59:00,Pacific Asia · Southeast Asia,Women's Apparel,0,1,20750.0,Second Class
SH-021719,29919,2016-03-17 17:36:00,Pacific Asia · Southeast Asia,Trade-In,0,1,1327.17,Standard Class
SH-009949,68238,2017-09-27 02:27:00,Europe · Western Europe,Fishing,1,0,33198.34,Standard Class
SH-006343,63819,2017-07-25 14:17:00,Europe · Western Europe,Fishing,0,1,33198.34,Second Class
SH-013555,61928,2017-06-26 23:47:00,Europe · Northern Europe,Shop By Sport,1,0,16599.17,Standard Class
SH-004047,11116,2015-06-14 06:04:00,Europe · Southern Europe,Cleats,1,0,24895.85,Second Class
SH-009663,22915,2015-12-03 11:47:00,Pacific Asia · Southeast Asia,Cardio Equipment,0,1,41495.85,First Class
SH-010540,32602,2016-04-23 21:34:00,Other,Indoor/Outdoor Games,0,1,4148.34,Second Class
SH-001271,17178,2015-09-12 17:52:00,Europe · Southern Europe,Water Sports,1,0,16599.17,Standard Class
SH-008703,27458,2016-02-09 19:24:00,Pacific Asia · Eastern Asia,Shop By Sport,1,0,9957.51,Standard Class
SH-000516,1710,2015-01-31 22:44:00,LATAM · Central America,Girls' Apparel,0,1,5810.0,Standard Class
SH-016663,45922,2016-11-03 08:10:00,Other,Cleats,0,1,24895.85,First Class
SH-004686,77112,2018-02-02 15:25:00,Pacific Asia · Eastern Asia,Women's Clothing,0,1,17913.06,Second Class
SH-010435,27852,2016-02-14 13:26:00,Pacific Asia · Southeast Asia,Indoor/Outdoor Games,1,0,8296.68,Standard Class
SH-017170,19625,2015-10-16 11:09:00,Europe · Western Europe,Golf Gloves,1,0,4145.85,First Class
SH-006694,6095,2015-04-05 22:59:00,LATAM · South America,Water Sports,0,1,16599.17,Second Class
SH-018342,56747,2017-04-11 08:39:00,LATAM · Central America,Water Sports,1,0,16599.17,Standard Class
SH-020532,21827,2015-11-18 14:37:00,Pacific Asia · Eastern Asia,Indoor/Outdoor Games,1,0,8296.68,Standard Class
SH-012419,30084,2016-03-20 03:24:00,Pacific Asia · Oceania,Men's Footwear,0,1,10789.17,Second Class
SH-006956,13772,2015-07-24 00:35:00,Europe · Northern Europe,Indoor/Outdoor Games,1,0,4148.34,Standard Class
SH-005222,36262,2016-06-16 07:50:00,Other,Water Sports,1,0,16599.17,Standard Class
SH-009279,51537,2017-01-25 07:21:00,LATAM · Caribbean,Girls' Apparel,1,0,4980.0,Standard Class
SH-010867,16347,2015-08-29 14:43:00,Europe · Western Europe,Camping & Hiking,0,1,24898.34,First Class
SH-008923,30044,2016-03-19 13:24:00,Pacific Asia · Oceania,Indoor/Outdoor Games,0,1,4148.34,Standard Class
SH-009743,10036,2015-05-29 11:42:00,LATAM · South America,Indoor/Outdoor Games,1,0,12445.02,First Class
SH-006418,13272,2015-07-16 17:25:00,Europe · Southern Europe,Women's Apparel,1,0,8300.0,Standard Class
SH-003140,48696,2016-12-13 20:01:00,Other,Indoor/Outdoor Games,0,1,4148.34,First Class
SH-017710,47853,2016-12-03 12:41:00,Other,Women's Apparel,1,0,20750.0,Standard Class
SH-016227,27861,2016-02-13 16:35:00,Pacific Asia · Oceania,Women's Apparel,1,0,20750.0,Standard Class
SH-013355,64021,2017-07-25 13:03:00,Europe · Western Europe,Cardio Equipment,1,0,16598.34,Standard Class
SH-005809,24884,2016-01-04 05:37:00,Pacific Asia · Oceania,Indoor/Outdoor Games,0,1,20741.7,Standard Class
SH-008753,999,2015-01-20 13:38:00,LATAM · Central America,Cleats,0,1,4979.17,Second Class
SH-011634,14935,2015-08-09 00:02:00,Europe · Northern Europe,Camping & Hiking,1,0,24898.34,First Class
SH-007299,67128,2017-09-10 21:34:00,Europe · Western Europe,Women's Golf Clubs,1,0,24897.51,Standard Class
SH-004089,37544,2016-07-07 00:59:00,Other,Men's Footwear,0,1,10789.17,Standard Class
SH-011581,68372,2017-09-28 01:24:00,Europe · Western Europe,Strength Training,1,0,33199.17,Standard Class
SH-011846,19424,2015-10-16 12:44:00,Europe · Western Europe,Indoor/Outdoor Games,0,1,8296.68,Standard Class
SH-009943,15349,2015-08-15 01:05:00,Europe · Western Europe,Shop By Sport,0,1,13276.68,First Class
SH-001134,14806,2015-08-07 02:51:00,Europe · Northern Europe,Women's Apparel,1,0,4150.0,Standard Class
SH-018797,33563,2016-05-08 22:15:00,Other,Indoor/Outdoor Games,1,0,16593.36,Standard Class
SH-006096,4187,2015-03-06 02:32:00,LATAM · South America,Women's Apparel,1,0,16600.0,Standard Class
SH-011572,65005,2017-08-12 21:47:00,Europe · Northern Europe,Indoor/Outdoor Games,0,1,12445.02,Second Class
SH-015356,21779,2015-11-19 21:48:00,Pacific Asia · Oceania,Water Sports,0,1,16599.17,Standard Class
SH-006896,17843,2015-09-18 22:50:00,Europe · Northern Europe,Women's Apparel,1,0,16600.0,Same Day
SH-018016,36862,2016-06-25 02:03:00,Other,Accessories,1,0,4148.34,Standard Class
SH-021389,2310,2015-02-09 16:56:00,LATAM · South America,Women's Apparel,0,1,12450.0,Standard Class
SH-007692,50809,2017-01-16 16:18:00,Other,Fishing,0,1,33198.34,Second Class
SH-018162,45206,2016-10-23 21:19:00,Other,Fishing,1,0,33198.34,Standard Class
SH-006431,12157,2015-06-30 10:47:00,Europe · Western Europe,Men's Footwear,1,0,10789.17,Standard Class
SH-002634,7064,2015-04-19 02:29:00,LATAM · Caribbean,Indoor/Outdoor Games,0,1,8296.68,Standard Class
SH-009624,65194,2017-08-14 16:00:00,Europe · Western Europe,Indoor/Outdoor Games,0,1,12445.02,Standard Class
SH-011202,32550,2016-04-20 15:21:00,USCA · East of USA,Indoor/Outdoor Games,1,0,20741.7,Same Day
SH-005068,75207,2018-01-05 20:00:00,Pacific Asia · South Asia,Health and Beauty,1,0,24322.32,Standard Class
SH-007061,36047,2016-06-13 04:31:00,USCA · West of USA ,Camping & Hiking,0,1,24898.34,Second Class
SH-001903,50104,2017-01-06 09:18:00,Other,Men's Footwear,0,1,10789.17,Standard Class
SH-001937,14866,2015-08-07 23:52:00,Europe · Western Europe,Camping & Hiking,1,0,24898.34,Standard Class
SH-015032,18891,2015-10-05 18:00:00,Europe · Northern Europe,Indoor/Outdoor Games,1,0,16593.36,Second Class
SH-012780,47273,2016-11-25 01:29:00,Other,Men's Footwear,1,0,10789.17,Standard Class
SH-001514,33721,2016-05-09 05:37:00,USCA · East of USA,Water Sports,1,0,16599.17,Second Class
SH-018572,75823,2018-01-15 19:49:00,Pacific Asia · South Asia,Sporting Goods,1,0,27203.25,Standard Class
SH-017924,41765,2016-09-07 15:47:00,Other,Men's Footwear,0,1,10789.17,Standard Class
SH-021740,28356,2016-02-20 22:01:00,Pacific Asia · Oceania,Shop By Sport,1,0,9957.51,Standard Class
SH-012261,50353,2017-01-09 00:32:00,Other,Camping & Hiking,0,1,24898.34,Second Class
SH-004696,30337,2016-03-21 20:03:00,Pacific Asia · Oceania,Indoor/Outdoor Games,1,0,12445.02,Standard Class
SH-001970,21592,2015-11-12 16:17:00,Pacific Asia · Southeast Asia,Shop By Sport,1,0,16595.85,Same Day
SH-016815,12086,2015-06-28 09:54:00,Europe · Western Europe,Water Sports,1,0,16599.17,Standard Class
SH-018406,4091,2015-03-03 16:54:00,LATAM · Central America,Women's Apparel,1,0,16600.0,Standard Class
SH-007505,60038,2017-05-30 09:38:00,LATAM · Central America,Fishing,1,0,33198.34,Standard Class
SH-014995,52065,2017-02-05 00:20:00,LATAM · Central America,Cleats,0,1,9958.34,Standard Class
SH-000892,1045,2015-01-22 05:45:00,LATAM · South America,Water Sports,0,1,16599.17,Second Class
SH-007943,26007,2016-01-18 15:03:00,Pacific Asia · South Asia,Camping & Hiking,1,0,24898.34,Standard Class
SH-015247,29276,2016-03-05 08:20:00,Pacific Asia · Southeast Asia,Cleats,1,0,14937.51,Standard Class
SH-000701,6334,2015-04-08 10:43:00,LATAM · Central America,Fishing,0,1,33198.34,Standard Class
SH-013851,63362,2017-07-16 22:10:00,Europe · Western Europe,Women's Apparel,1,0,4150.0,Standard Class
SH-017639,23630,2015-12-17 22:17:00,Pacific Asia · Eastern Asia,Hockey,0,1,8300.0,Standard Class
SH-005854,49933,2017-01-02 21:24:00,Other,Indoor/Outdoor Games,0,1,12445.02,Second Class
SH-003081,40926,2016-08-22 09:51:00,USCA · East of USA,Cleats,1,0,24895.85,Standard Class
SH-018368,40840,2016-08-25 03:43:00,Other,Cleats,0,1,4979.17,Standard Class
SH-019455,33424,2016-05-07 21:33:00,USCA · East of USA,Men's Footwear,0,1,10789.17,Second Class
SH-000491,48178,2016-12-08 06:32:00,Other,Cleats,1,0,14937.51,Standard Class
